Date,Symbol,Open,High,Low,Close,Volume BTC,Volume USD,Change,Hour,Weekday,Month,Volatility,CandleBodyRatio,Year
20/08/2018,BTCUSD,6446.67,6472.28,6429.34,6455.82,370.16,2388900.52,0.1400000000,20:00,Monday,August,0.0066608032,0.2130880298,2018
20/08/2018,BTCUSD,6470,6480,6441.94,6446.67,271.06,1750541.04,-0.3605873261,19:00,Monday,August,0.0058825348,0.6129795060,2018
20/08/2018,BTCUSD,6470,6480,6453.13,6470,281.5,1820350.15,0.0000000000,18:00,Monday,August,0.0041530139,0.0000000000,2018
20/08/2018,BTCUSD,6478.55,6485.12,6434.92,6470,411.58,2658255.66,-0.1319739757,17:00,Monday,August,0.0077486475,0.1703187251,2018
20/08/2018,BTCUSD,6427.41,6505.07,6415.51,6478.55,438.07,2831895.31,0.8000000000,16:00,Monday,August,0.0139340730,0.5710138455,2018
20/08/2018,BTCUSD,6447.99,6472,6424.36,6427.41,187.66,1209086.91,-0.3200000000,15:00,Monday,August,0.0073883489,0.4319899244,2018
20/08/2018,BTCUSD,6438.28,6462.6,6423.07,6447.99,139.12,896682.44,0.1500000000,14:00,Monday,August,0.0061398386,0.2456362257,2018
20/08/2018,BTCUSD,6449.89,6456.37,6395.84,6438.28,203.2,1304909.13,-0.1800000000,13:00,Monday,August,0.0093846562,0.1918057162,2018
20/08/2018,BTCUSD,6450.98,6477.57,6432.53,6449.89,146.28,944418.67,-0.0200000000,12:00,Monday,August,0.0069818849,0.0242007105,2018
20/08/2018,BTCUSD,6412.99,6460.71,6412.99,6450.98,127.46,820751.56,0.5900000000,11:00,Monday,August,0.0074411468,0.7961022632,2018
20/08/2018,BTCUSD,6412.99,6419.97,6389.98,6412.99,216.03,1384182.26,0.0000000000,10:00,Monday,August,0.0046764458,0.0000000000,2018
20/08/2018,BTCUSD,6442.66,6443.63,6381.25,6412.99,308.07,1973875.61,-0.4600000000,09:00,Monday,August,0.0096823362,0.4756332158,2018
20/08/2018,BTCUSD,6461.15,6469.7,6433.8,6442.66,150.4,969730.3,-0.2900000000,08:00,Monday,August,0.0055562864,0.5150417827,2018
20/08/2018,BTCUSD,6439.99,6465,6432.4,6461.15,53.99,348322.01,0.3300000000,07:00,Monday,August,0.0050621197,0.6490797546,2018
20/08/2018,BTCUSD,6469.54,6487.81,6430,6439.99,169.39,1094904.64,-0.4600000000,06:00,Monday,August,0.0089357203,0.5111572392,2018
20/08/2018,BTCUSD,6462.99,6475.53,6454.99,6469.54,87.39,564764.54,0.1000000000,05:00,Monday,August,0.0031780956,0.3188899708,2018
20/08/2018,BTCUSD,6484.76,6493.77,6452.55,6462.99,143.83,931424.44,-0.3400000000,04:00,Monday,August,0.0063564419,0.5281416788,2018
20/08/2018,BTCUSD,6500.99,6504.99,6483.08,6484.76,62.64,406620.62,-0.2500000000,03:00,Monday,August,0.0033702559,0.7407576449,2018
20/08/2018,BTCUSD,6513.37,6522.99,6491.38,6500.99,86.68,563936.48,-0.1900000000,02:00,Monday,August,0.0048530945,0.3916482126,2018
20/08/2018,BTCUSD,6510.99,6516.9,6492.75,6513.37,41.38,268941.62,0.0400000000,01:00,Monday,August,0.0037091134,0.0985507246,2018
20/08/2018,BTCUSD,6481.99,6516.34,6481.63,6510.99,85.57,556099.86,0.4500000000,00:00,Monday,August,0.0053548370,0.8354940939,2018
19/08/2018,BTCUSD,6522.99,6522.99,6477.57,6481.99,43.06,279470.9,-0.6300000000,23:00,Sunday,August,0.0069630645,0.9026860414,2018
19/08/2018,BTCUSD,6500,6523,6486.08,6522.99,42.32,275318.52,0.3536923077,22:00,Sunday,August,0.0056800000,0.6226977248,2018
19/08/2018,BTCUSD,6539.99,6545,6490.01,6500,224.08,1461179.01,-0.6114688249,21:00,Sunday,August,0.0084082697,0.7272231315,2018
19/08/2018,BTCUSD,6380.99,6540,6361.24,6539.99,664.74,4301225.09,2.4900000000,20:00,Sunday,August,0.0280144617,0.8894607295,2018
19/08/2018,BTCUSD,6363.86,6385.38,6353.01,6380.99,65.54,417477.47,0.2700000000,19:00,Sunday,August,0.0050865355,0.5291936979,2018
19/08/2018,BTCUSD,6357.88,6377.98,6339.89,6363.86,89.87,571700.95,0.0900000000,18:00,Sunday,August,0.0059909907,0.1569965870,2018
19/08/2018,BTCUSD,6381.13,6398.46,6333.63,6357.88,79.53,505725.12,-0.3600000000,17:00,Sunday,August,0.0101596426,0.3586302638,2018
19/08/2018,BTCUSD,6409.39,6414.73,6358.6,6381.13,171.83,1095060.54,-0.4400000000,16:00,Sunday,August,0.0087574637,0.5034740780,2018
19/08/2018,BTCUSD,6428.67,6437.05,6377.43,6409.39,196.22,1256513.59,-0.3000000000,15:00,Sunday,August,0.0092740800,0.3233814156,2018
19/08/2018,BTCUSD,6454.69,6470,6420.56,6428.67,318.63,2055408.68,-0.4000000000,14:00,Sunday,August,0.0076595468,0.5262944984,2018
19/08/2018,BTCUSD,6418.49,6455.71,6413.45,6454.69,99.81,642672.43,0.5600000000,13:00,Sunday,August,0.0065841031,0.8566019877,2018
19/08/2018,BTCUSD,6423.34,6431.85,6401.94,6418.49,38.08,244298.91,-0.0800000000,12:00,Sunday,August,0.0046564560,0.1621531260,2018
19/08/2018,BTCUSD,6380,6445.31,6376.23,6423.34,171.99,1103525.86,0.6793103448,11:00,Sunday,August,0.0108275862,0.6273885350,2018
19/08/2018,BTCUSD,6366.48,6387.38,6357.81,6380,38.77,247067.81,0.2123622473,10:00,Sunday,August,0.0046446388,0.4572201556,2018
19/08/2018,BTCUSD,6371.64,6389.99,6364.68,6366.48,146.4,933649.44,-0.0800000000,09:00,Sunday,August,0.0039722897,0.2038719874,2018
19/08/2018,BTCUSD,6353.28,6375.48,6350.15,6371.64,133.39,848336.55,0.2900000000,08:00,Sunday,August,0.0039869170,0.7248322148,2018
19/08/2018,BTCUSD,6360,6372.89,6348.5,6353.28,60.11,382101.67,-0.1056603774,07:00,Sunday,August,0.0038349057,0.2755227552,2018
19/08/2018,BTCUSD,6378.25,6397.21,6355.18,6360,49.17,313415.23,-0.2861286403,06:00,Sunday,August,0.0065895818,0.4342136569,2018
19/08/2018,BTCUSD,6368.21,6397.21,6358.24,6378.25,135.43,863901.49,0.1600000000,05:00,Sunday,August,0.0061194590,0.2576340775,2018
19/08/2018,BTCUSD,6333.51,6375.13,6332.93,6368.21,83.02,526795.63,0.5500000000,04:00,Sunday,August,0.0066629720,0.8222748815,2018
19/08/2018,BTCUSD,6370.62,6370.62,6312,6333.51,142.29,900638.36,-0.5800000000,03:00,Sunday,August,0.0092016162,0.6330603889,2018
19/08/2018,BTCUSD,6352.5,6375.84,6348.46,6370.62,46.06,292646.26,0.2852420307,02:00,Sunday,August,0.0043101141,0.6617969321,2018
19/08/2018,BTCUSD,6371.49,6389.66,6345.25,6352.5,41.7,265283.41,-0.2980464538,01:00,Sunday,August,0.0069701122,0.4276063950,2018
19/08/2018,BTCUSD,6399.28,6399.28,6349.47,6371.49,56.71,361245.44,-0.4300000000,00:00,Sunday,August,0.0077836882,0.5579200964,2018
18/08/2018,BTCUSD,6401.79,6422.34,6380,6399.28,44.72,286358.85,-0.0400000000,23:00,Saturday,August,0.0066137752,0.0592820028,2018
18/08/2018,BTCUSD,6392.86,6444.07,6386.32,6401.79,166.77,1069299.85,0.1400000000,22:00,Saturday,August,0.0090335155,0.1546320346,2018
18/08/2018,BTCUSD,6364.24,6409.97,6356.08,6392.86,122.27,780222.27,0.4500000000,21:00,Saturday,August,0.0084676254,0.5310818334,2018
18/08/2018,BTCUSD,6366.64,6375.01,6322.93,6364.24,130.49,828801.2,-0.0400000000,20:00,Saturday,August,0.0081801390,0.0460829493,2018
18/08/2018,BTCUSD,6370.14,6377.39,6345.14,6366.64,78.78,501325.03,-0.0500000000,19:00,Saturday,August,0.0050626831,0.1085271318,2018
18/08/2018,BTCUSD,6343.05,6375.5,6340.68,6370.14,64.46,410172.57,0.4300000000,18:00,Saturday,August,0.0054894727,0.7780011488,2018
18/08/2018,BTCUSD,6350.59,6350.59,6307.56,6343.05,134.05,848142.06,-0.1200000000,17:00,Saturday,August,0.0067757484,0.1752265861,2018
18/08/2018,BTCUSD,6362.23,6366.3,6303,6350.59,275.72,1745325.15,-0.1800000000,16:00,Saturday,August,0.0099493417,0.1838862559,2018
18/08/2018,BTCUSD,6342.07,6367.17,6306.02,6362.23,172.83,1096818.54,0.3200000000,15:00,Saturday,August,0.0096419623,0.3296811120,2018
18/08/2018,BTCUSD,6358.07,6386.61,6337.19,6342.07,120.27,764786.18,-0.2500000000,14:00,Saturday,August,0.0077727990,0.3237555645,2018
18/08/2018,BTCUSD,6480.11,6481.78,6317.84,6358.07,636.53,4063961.64,-1.8800000000,13:00,Saturday,August,0.0252989533,0.7444186898,2018
18/08/2018,BTCUSD,6507.85,6522.9,6471.21,6480.11,113.18,735348.42,-0.4300000000,12:00,Saturday,August,0.0079427153,0.5366608628,2018
18/08/2018,BTCUSD,6508,6530.34,6490,6507.85,106.43,693043.67,-0.0023048556,11:00,Saturday,August,0.0061985249,0.0037183937,2018
18/08/2018,BTCUSD,6490.18,6517.74,6490,6508,29.71,193367.12,0.2745686560,10:00,Saturday,August,0.0042741496,0.6423936554,2018
18/08/2018,BTCUSD,6488.08,6510.11,6488.08,6490.18,23.98,155927.47,0.0300000000,09:00,Saturday,August,0.0033954575,0.0953245574,2018
18/08/2018,BTCUSD,6478.43,6501.44,6468.33,6488.08,41.95,272043.61,0.1500000000,08:00,Saturday,August,0.0051108062,0.2914527333,2018
18/08/2018,BTCUSD,6474.13,6493.63,6450.5,6478.43,262.13,1694567.05,0.0700000000,07:00,Saturday,August,0.0066618990,0.0996985857,2018
18/08/2018,BTCUSD,6503.82,6524.19,6465.79,6474.13,73.79,478872.91,-0.4600000000,06:00,Saturday,August,0.0089793383,0.5083904110,2018
18/08/2018,BTCUSD,6513.24,6528.56,6482.71,6503.82,52.94,344054.6,-0.1400000000,05:00,Saturday,August,0.0070395072,0.2054525627,2018
18/08/2018,BTCUSD,6524.38,6538.18,6508.41,6513.24,35.79,233521.38,-0.1700000000,04:00,Saturday,August,0.0045628857,0.3742022170,2018
18/08/2018,BTCUSD,6502.45,6527.98,6473.21,6524.38,137.41,892741.14,0.3400000000,03:00,Saturday,August,0.0084229790,0.4004016798,2018
18/08/2018,BTCUSD,6531.29,6562.85,6502.45,6502.45,88.41,577158.28,-0.4400000000,02:00,Saturday,August,0.0092477903,0.4774834437,2018
18/08/2018,BTCUSD,6593.42,6614.99,6524.52,6531.29,196.64,1289050.72,-0.9400000000,01:00,Saturday,August,0.0137212554,0.6867469880,2018
18/08/2018,BTCUSD,6580.15,6615,6542.73,6593.42,387.53,2554847.57,0.2000000000,00:00,Saturday,August,0.0109830323,0.1836169918,2018
17/08/2018,BTCUSD,6562.29,6584.49,6525.51,6580.15,91.09,597854.87,0.2700000000,23:00,Friday,August,0.0089877162,0.3028145134,2018
17/08/2018,BTCUSD,6511.83,6575.35,6500.93,6562.29,435.73,2850427.38,0.7700000000,22:00,Friday,August,0.0114284310,0.6780435367,2018
17/08/2018,BTCUSD,6482.83,6525.81,6481,6511.83,63.55,413308.26,0.4500000000,21:00,Friday,August,0.0069121047,0.6471769694,2018
17/08/2018,BTCUSD,6501.77,6501.85,6450.02,6482.83,106.05,686221.37,-0.2900000000,20:00,Friday,August,0.0079716754,0.3654254293,2018
17/08/2018,BTCUSD,6517.66,6517.66,6483.06,6501.77,41.52,269831.21,-0.2400000000,19:00,Friday,August,0.0053086537,0.4592485549,2018
17/08/2018,BTCUSD,6509,6517.66,6467.15,6517.66,111.69,724623.76,0.1330465509,18:00,Friday,August,0.0077600246,0.1714511978,2018
17/08/2018,BTCUSD,6502.29,6558,6497.42,6509,533.51,3480929.52,0.1031944130,17:00,Friday,August,0.0093167176,0.1107626279,2018
17/08/2018,BTCUSD,6483.89,6532.88,6461.13,6502.29,489.99,3183045.95,0.2800000000,16:00,Friday,August,0.0110658879,0.2564459930,2018
17/08/2018,BTCUSD,6465,6513.1,6463.83,6483.89,377.96,2451395.45,0.2921887084,15:00,Friday,August,0.0076210363,0.3833976050,2018
17/08/2018,BTCUSD,6478.9,6492.14,6435.04,6465,317.66,2053080.31,-0.2145425921,14:00,Friday,August,0.0088132245,0.2434325744,2018
17/08/2018,BTCUSD,6477.96,6518.56,6452.95,6478.9,253.78,1647381.22,0.0145107410,13:00,Friday,August,0.0101281885,0.0143270843,2018
17/08/2018,BTCUSD,6467.53,6492.5,6441.33,6477.96,167.29,1082634.96,0.1600000000,12:00,Friday,August,0.0079118303,0.2038303694,2018
17/08/2018,BTCUSD,6428.13,6480.39,6423.58,6467.53,134.71,870470.76,0.6100000000,11:00,Friday,August,0.0088377180,0.6935398697,2018
17/08/2018,BTCUSD,6500,6562,6405,6428.13,766.46,4959254.19,-1.1056923077,10:00,Friday,August,0.0241538462,0.4577707006,2018
17/08/2018,BTCUSD,6456.07,6507.47,6455.18,6500,294.15,1908261.0,0.6804449146,09:00,Friday,August,0.0080993546,0.8401223943,2018
17/08/2018,BTCUSD,6495.33,6498.31,6445.31,6456.07,171.19,1107878.72,-0.6000000000,08:00,Friday,August,0.0081597086,0.7407547170,2018
17/08/2018,BTCUSD,6501.52,6525.64,6445.31,6495.33,560.07,3633808.2,-0.1000000000,07:00,Friday,August,0.0123555722,0.0770571393,2018
17/08/2018,BTCUSD,6441.99,6503.24,6423.61,6501.52,225.62,1458264.25,0.9200000000,06:00,Friday,August,0.0123610872,0.7475825694,2018
17/08/2018,BTCUSD,6461.68,6492.51,6422.48,6441.99,208.42,1345539.17,-0.3000000000,05:00,Friday,August,0.0108377388,0.2811652149,2018
17/08/2018,BTCUSD,6414.69,6527.35,6411.01,6461.68,493.9,3202956.34,0.7300000000,04:00,Friday,August,0.0181364961,0.4039023552,2018
17/08/2018,BTCUSD,6413.15,6440.01,6395.08,6414.69,113.63,729259.17,0.0200000000,03:00,Friday,August,0.0070059175,0.0342755397,2018
17/08/2018,BTCUSD,6337.99,6444.49,6337.7,6413.15,272.66,1745212.82,1.1900000000,02:00,Friday,August,0.0168491904,0.7038112183,2018
17/08/2018,BTCUSD,6340.82,6365.02,6328.02,6337.99,117.61,746806.98,-0.0400000000,01:00,Friday,August,0.0058352074,0.0764864865,2018
17/08/2018,BTCUSD,6313.51,6343.82,6290.64,6340.82,287.36,1814965.66,0.4300000000,00:00,Friday,August,0.0084232067,0.5135389244,2018
16/08/2018,BTCUSD,6275,6314.61,6260.69,6313.51,184.94,1162681.45,0.6137051793,23:00,Thursday,August,0.0085928287,0.7142062315,2018
16/08/2018,BTCUSD,6277.96,6301.95,6260.89,6275,162.93,1023250.64,-0.0471490739,22:00,Thursday,August,0.0065403411,0.0720896249,2018
16/08/2018,BTCUSD,6256.37,6297.65,6223.92,6277.96,270.73,1694167.32,0.3500000000,21:00,Thursday,August,0.0117847889,0.2928251729,2018
16/08/2018,BTCUSD,6405.9,6415.23,6239.45,6256.37,762.23,4808734.5,-2.3342543593,20:00,Thursday,August,0.0274403284,0.8506656047,2018
16/08/2018,BTCUSD,6421.95,6441.71,6388.68,6405.9,96.69,619730.51,-0.2499240885,19:00,Thursday,August,0.0082576165,0.3026588723,2018
16/08/2018,BTCUSD,6409.99,6425.89,6385.35,6421.95,165.15,1057373.95,0.1900000000,18:00,Thursday,August,0.0063245028,0.2950172669,2018
16/08/2018,BTCUSD,6397.31,6477.56,6375.1,6409.99,312.14,2005975.6,0.2000000000,17:00,Thursday,August,0.0160161068,0.1237556119,2018
16/08/2018,BTCUSD,6410.67,6429.23,6373.67,6397.31,308.94,1976872.67,-0.2100000000,16:00,Thursday,August,0.0086668008,0.2404607631,2018
16/08/2018,BTCUSD,6316.57,6426.47,6298.26,6410.67,512.01,3265652.89,1.4900000000,15:00,Thursday,August,0.0202974082,0.7339521098,2018
16/08/2018,BTCUSD,6353.69,6367.37,6316.57,6316.57,465.82,2953919.42,-0.5800000000,14:00,Thursday,August,0.0079953539,0.7307086614,2018
16/08/2018,BTCUSD,6318.01,6353.69,6288.12,6353.69,641.98,4059925.06,0.5600000000,13:00,Thursday,August,0.0103782678,0.5441512887,2018
16/08/2018,BTCUSD,6444.68,6477.57,6283.88,6318.01,1094.17,6963543.08,-1.9700000000,12:00,Thursday,August,0.0300542463,0.6539831690,2018
16/08/2018,BTCUSD,6450,6452.43,6412.5,6444.68,126.64,814623.74,-0.0824806202,11:00,Thursday,August,0.0061906977,0.1332331580,2018
16/08/2018,BTCUSD,6397.6,6477.57,6379.5,6450,259.93,1675774.0,0.8190571464,10:00,Thursday,August,0.0153291859,0.5343122260,2018
16/08/2018,BTCUSD,6385.9,6416.76,6371.98,6397.6,169.63,1085727.16,0.2000000000,09:00,Thursday,August,0.0070123240,0.2612773560,2018
16/08/2018,BTCUSD,6374.94,6429.23,6374.29,6385.9,129.12,826313.44,0.1719231867,08:00,Thursday,August,0.0086181203,0.1994903531,2018
16/08/2018,BTCUSD,6296.43,6413.2,6296.43,6374.94,376.7,2403020.76,1.2500000000,07:00,Thursday,August,0.0185454297,0.6723473495,2018
16/08/2018,BTCUSD,6291.35,6300,6267.11,6296.43,100.62,633086.91,0.0800000000,06:00,Thursday,August,0.0052278128,0.1544542414,2018
16/08/2018,BTCUSD,6309.68,6322.33,6270.8,6291.35,130.43,821160.89,-0.2900000000,05:00,Thursday,August,0.0081668167,0.3557151174,2018
16/08/2018,BTCUSD,6283.08,6324.6,6255.07,6309.68,115.02,724012.48,0.4200000000,04:00,Thursday,August,0.0110662287,0.3825686754,2018
16/08/2018,BTCUSD,6291.72,6333.63,6265,6283.08,144.91,913520.79,-0.1400000000,03:00,Thursday,August,0.0109079870,0.1258924669,2018
16/08/2018,BTCUSD,6269.35,6296.71,6260.95,6291.72,75.72,475453.05,0.3600000000,02:00,Thursday,August,0.0057039406,0.6255592841,2018
16/08/2018,BTCUSD,6297.49,6299.95,6245.03,6269.35,136.5,855377.71,-0.4500000000,01:00,Thursday,August,0.0087209348,0.5123816460,2018
16/08/2018,BTCUSD,6272.3,6317.83,6208.37,6297.49,356.32,2230591.18,0.4016070660,00:00,Thursday,August,0.0174513336,0.2301297278,2018
15/08/2018,BTCUSD,6340.01,6352.76,6236.02,6272.3,497.69,3124210.57,-1.0679793880,23:00,Wednesday,August,0.0184132202,0.5800068528,2018
15/08/2018,BTCUSD,6417.44,6451.52,6340,6340.01,594.49,3821445.2,-1.2100000000,22:00,Wednesday,August,0.0173776459,0.6943149211,2018
15/08/2018,BTCUSD,6378.5,6429.23,6342,6417.44,277.71,1775522.41,0.6104883593,21:00,Wednesday,August,0.0136756291,0.4464060530,2018
15/08/2018,BTCUSD,6378.44,6385.78,6302.16,6378.5,562.22,3568289.31,0.0009406689,20:00,Wednesday,August,0.0131097886,0.0007175317,2018
15/08/2018,BTCUSD,6538.06,6541.47,6349.47,6378.44,1218.22,7854957.31,-2.4400000000,19:00,Wednesday,August,0.0293665093,0.8313541667,2018
15/08/2018,BTCUSD,6571.31,6591.75,6513.65,6538.06,431.32,2826889.19,-0.5100000000,18:00,Wednesday,August,0.0118849971,0.4257362356,2018
15/08/2018,BTCUSD,6593.95,6599.69,6531.5,6571.31,431.46,2829770.38,-0.3400000000,17:00,Wednesday,August,0.0103412977,0.3320134917,2018
15/08/2018,BTCUSD,6446.14,6628.5,6438.59,6593.95,1378.72,9049678.41,2.2900000000,16:00,Wednesday,August,0.0294610418,0.7783160444,2018
15/08/2018,BTCUSD,6413.2,6493.77,6390.6,6446.14,763.8,4921601.36,0.5136281420,15:00,Wednesday,August,0.0160871328,0.3192788601,2018
15/08/2018,BTCUSD,6343,6413.2,6325.67,6413.2,336.18,2138805.38,1.1067318304,14:00,Wednesday,August,0.0137994640,0.8020107392,2018
15/08/2018,BTCUSD,6390.19,6413.2,6335.01,6343,512.75,3269611.95,-0.7384756948,13:00,Wednesday,August,0.0122359429,0.6035298632,2018
15/08/2018,BTCUSD,6357.26,6410.2,6319.09,6390.19,340.68,2167826.13,0.5200000000,12:00,Wednesday,August,0.0143316460,0.3614312370,2018
15/08/2018,BTCUSD,6303.94,6360.37,6303.75,6357.26,348.41,2207775.35,0.8500000000,11:00,Wednesday,August,0.0089816845,0.9417167079,2018
15/08/2018,BTCUSD,6378.22,6391.75,6284.72,6303.94,485.09,3070386.17,-1.1600000000,10:00,Wednesday,August,0.0167805438,0.6940110249,2018
15/08/2018,BTCUSD,6440,6445.21,6302.08,6378.22,977.91,6230669.24,-0.9593167702,09:00,Wednesday,August,0.0222251553,0.4316355760,2018
15/08/2018,BTCUSD,6411.09,6474.3,6400.49,6440,821.28,5292070.55,0.4509373601,08:00,Wednesday,August,0.0115128629,0.3916813440,2018
15/08/2018,BTCUSD,6319.64,6484.39,6319.64,6411.09,677.42,4340233.98,1.4500000000,07:00,Wednesday,August,0.0260695229,0.5550834598,2018
15/08/2018,BTCUSD,6301,6332.76,6296.57,6319.64,134.24,847397.9,0.2958260594,06:00,Wednesday,August,0.0057435328,0.5150594087,2018
15/08/2018,BTCUSD,6334.78,6343.07,6299.26,6301,135.93,858035.77,-0.5332466163,05:00,Wednesday,August,0.0069157887,0.7710568363,2018
15/08/2018,BTCUSD,6295.43,6371,6278.07,6334.78,469.05,2970341.88,0.6300000000,04:00,Wednesday,August,0.0147615016,0.4234369956,2018
15/08/2018,BTCUSD,6263.77,6309.81,6220.07,6295.43,363.34,2277687.45,0.5100000000,03:00,Wednesday,August,0.0143268351,0.3527969690,2018
15/08/2018,BTCUSD,6221.39,6299,6213.7,6263.77,302.88,1896798.97,0.6800000000,02:00,Wednesday,August,0.0137107624,0.4968347011,2018
15/08/2018,BTCUSD,6214.78,6230.97,6197.87,6221.39,124.85,776062.56,0.1100000000,01:00,Wednesday,August,0.0053260131,0.1996978852,2018
15/08/2018,BTCUSD,6193.62,6270.69,6186.02,6214.78,315.46,1964608.13,0.3400000000,00:00,Wednesday,August,0.0136705190,0.2499114208,2018
14/08/2018,BTCUSD,6126.2,6238.28,6109.62,6193.62,328.38,2033454.72,1.1005190820,23:00,Tuesday,August,0.0210015997,0.5240167884,2018
14/08/2018,BTCUSD,6110,6174.38,6074.92,6126.2,485.52,2978139.98,0.2651391162,22:00,Tuesday,August,0.0162782324,0.1628795496,2018
14/08/2018,BTCUSD,6072.4,6131.35,6068.72,6110,177.75,1084721.55,0.6191950464,21:00,Tuesday,August,0.0103138792,0.6003512694,2018
14/08/2018,BTCUSD,6090.64,6103.68,6061.02,6072.4,153.39,932347.29,-0.2994759171,20:00,Tuesday,August,0.0070041900,0.4275668073,2018
14/08/2018,BTCUSD,6055.37,6153.87,6055.35,6090.64,951.93,5807450.88,0.5800000000,19:00,Tuesday,August,0.0162698563,0.3579983760,2018
14/08/2018,BTCUSD,6028.88,6062.22,6018.1,6055.37,424.34,2561488.65,0.4400000000,18:00,Tuesday,August,0.0073181088,0.6004079782,2018
14/08/2018,BTCUSD,6032.96,6094.99,6020,6028.88,485.37,2939751.39,-0.0700000000,17:00,Tuesday,August,0.0124300509,0.0544072543,2018
14/08/2018,BTCUSD,6033,6042.71,5995,6032.96,691.94,4166359.65,-0.0006630201,16:00,Tuesday,August,0.0079081717,0.0008383987,2018
14/08/2018,BTCUSD,6031,6054.05,5980.07,6033,619.62,3729460.16,0.0331619964,15:00,Tuesday,August,0.0122666225,0.0270343336,2018
14/08/2018,BTCUSD,6127.78,6137.46,6020,6031,780.8,4734300.06,-1.5793647944,14:00,Tuesday,August,0.0191684427,0.8239400647,2018
14/08/2018,BTCUSD,6100,6180,6098.25,6127.78,450.69,2766490.45,0.4554098361,13:00,Tuesday,August,0.0134016393,0.3398165138,2018
14/08/2018,BTCUSD,6010.79,6170.15,5999.67,6100,902.61,5494173.55,1.4841643112,12:00,Tuesday,August,0.0283623284,0.5232871891,2018
14/08/2018,BTCUSD,6029.52,6032.29,5980,6010.79,467.29,2807596.6,-0.3100000000,11:00,Tuesday,August,0.0086723321,0.3581946835,2018
14/08/2018,BTCUSD,6047.93,6083.35,6010.09,6029.52,224.34,1355770.42,-0.3000000000,10:00,Tuesday,August,0.0121132354,0.2512967513,2018
14/08/2018,BTCUSD,6030,6068.2,6008.3,6047.93,234.18,1413927.93,0.2973466003,09:00,Tuesday,August,0.0099336650,0.2993322204,2018
14/08/2018,BTCUSD,6030,6051.25,6007.52,6030,207.25,1249746.68,0.0000000000,08:00,Tuesday,August,0.0072520730,0.0000000000,2018
14/08/2018,BTCUSD,5978.46,6070.42,5950,6030,1428.36,8561705.22,0.8620949208,07:00,Tuesday,August,0.0201423109,0.4280019930,2018
14/08/2018,BTCUSD,5985,5991.04,5941.39,5978.46,315.82,1883957.43,-0.1092731830,06:00,Tuesday,August,0.0082957393,0.1317220544,2018
14/08/2018,BTCUSD,6000.6,6008.93,5978.71,5985,202.09,1210642.97,-0.2599740026,05:00,Tuesday,August,0.0050361631,0.5162144275,2018
14/08/2018,BTCUSD,5993.29,6032.1,5971.47,6000.6,230.3,1382194.15,0.1219697362,04:00,Tuesday,August,0.0101163134,0.1205673759,2018
14/08/2018,BTCUSD,5941.33,6003.59,5902.08,5993.29,775.16,4622894.38,0.8700000000,03:00,Tuesday,August,0.0170854001,0.5118707517,2018
14/08/2018,BTCUSD,6032.28,6034.02,5880,5941.33,2044.87,12183646.93,-1.5100000000,02:00,Tuesday,August,0.0255326344,0.5905077263,2018
14/08/2018,BTCUSD,6223.88,6236.29,6030,6032.28,1254.31,7660809.19,-3.0800000000,01:00,Tuesday,August,0.0331449192,0.9287895681,2018
14/08/2018,BTCUSD,6252.63,6254.02,6183.19,6223.88,398.98,2482379.92,-0.4600000000,00:00,Tuesday,August,0.0113280332,0.4059014542,2018
13/08/2018,BTCUSD,6260,6284.78,6245.1,6252.63,132.87,832381.42,-0.1177316294,23:00,Monday,August,0.0063386581,0.1857358871,2018
13/08/2018,BTCUSD,6241.2,6279.99,6216,6260,83.69,522348.27,0.3012241236,22:00,Monday,August,0.0102528360,0.2937959056,2018
13/08/2018,BTCUSD,6281.43,6281.43,6238.51,6241.2,207.85,1301092.12,-0.6404592585,21:00,Monday,August,0.0068328390,0.9373252563,2018
13/08/2018,BTCUSD,6237.06,6300,6217.12,6281.43,320.18,2008892.62,0.7100000000,20:00,Monday,August,0.0132883121,0.5353523166,2018
13/08/2018,BTCUSD,6247.34,6255.05,6204.09,6237.06,536.1,3339107.76,-0.1600000000,19:00,Monday,August,0.0081570716,0.2017268446,2018
13/08/2018,BTCUSD,6234.31,6255.05,6197.49,6247.34,366.84,2284504.9,0.2100000000,18:00,Monday,August,0.0092327780,0.2263724809,2018
13/08/2018,BTCUSD,6291.85,6291.85,6142.2,6234.31,1254.72,7781890.16,-0.9100000000,17:00,Monday,August,0.0237847374,0.3844971600,2018
13/08/2018,BTCUSD,6293.48,6327.72,6269.76,6291.85,348.35,2194292.99,-0.0300000000,16:00,Monday,August,0.0092095311,0.0281228433,2018
13/08/2018,BTCUSD,6380.87,6380.87,6242.66,6293.48,846.81,5346830.86,-1.3700000000,15:00,Monday,August,0.0216600558,0.6322986759,2018
13/08/2018,BTCUSD,6414.74,6430.18,6357.82,6380.87,413.99,2648386.42,-0.5300000000,14:00,Monday,August,0.0112802701,0.4680762852,2018
13/08/2018,BTCUSD,6448.81,6448.81,6365.23,6414.74,633.35,4053932.76,-0.5300000000,13:00,Monday,August,0.0129605307,0.4076334051,2018
13/08/2018,BTCUSD,6447.24,6476.53,6439.14,6448.81,131.08,845695.06,0.0200000000,12:00,Monday,August,0.0057993808,0.0419898369,2018
13/08/2018,BTCUSD,6464.41,6471.16,6437.13,6447.24,132.03,851907.77,-0.2700000000,11:00,Monday,August,0.0052642082,0.5045548046,2018
